stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
ZYXI,2019-12-31,2133000.0,2378000.0,,5833000.0,19742000.0,,22566000.0,4869000.0,,513000.0,5197000.0,14040000.0,842000.0,-3846000.0,,,14356000.0,,34000.0,28277000.0,60000.0,,19742000.0,8624000.0,9198000.0,,,,-89000.0
ZYXI,2019-09-30,1945000.0,2129000.0,,4254000.0,16481000.0,,18638000.0,5053000.0,,716000.0,4519000.0,11934000.0,1033000.0,-3846000.0,,,11409000.0,,34000.0,24724000.0,140000.0,,16481000.0,8332000.0,8884000.0,,,,-89000.0
ZYXI,2019-06-30,1829000.0,1325000.0,,3540000.0,14156000.0,,15752000.0,5154000.0,,591000.0,3828000.0,10054000.0,933000.0,-3846000.0,,,9376000.0,,34000.0,21839000.0,11000.0,,14156000.0,7772000.0,8592000.0,,,,-89000.0
SOR,2019-12-31,8896965.0,,,2985711.0,376706495.0,334713484.0,24643299.0,,,,9359917.0,86588.0,26709629.0,,,,53170504.0,21571000.0,8476467.0,386066412.0,,,376706495.0,9359917.0,315059524.0,,,,
SOR,2019-09-30,8896965.0,,,2985711.0,376706495.0,334713484.0,24643299.0,,,,9359917.0,86588.0,26709629.0,,,,53170504.0,21571000.0,8476467.0,386066412.0,,,376706495.0,9359917.0,315059524.0,,,,
SOR,2019-06-30,63680.0,,,944015.0,359262841.0,335457735.0,19152721.0,,,,377049.0,307.0,5051320.0,,,,35788452.0,18207000.0,8478990.0,359661776.0,,,359262841.0,398935.0,314995399.0,,,,
SOR,2019-03-31,63680.0,,,944015.0,359262841.0,335457735.0,19152721.0,,,,377049.0,307.0,5051320.0,,,,35788452.0,18207000.0,8478990.0,359661776.0,,,359262841.0,398935.0,314995399.0,,,,
ECOL,2020-03-31,51387000.0,,864058000.0,250710000.0,-353832000.0,,387580000.0,541168000.0,-26211000.0,,170994000.0,109790000.0,11836000.0,-44543000.0,466031000.0,210074000.0,-97179000.0,,315000.0,1978639000.0,31226000.0,,676323000.0,1302316000.0,817730000.0,564124000.0,,,
ECOL,2019-12-31,46906000.0,,767018000.0,266554000.0,-330502000.0,,332971000.0,536164000.0,-11854000.0,,180770000.0,41281000.0,19051000.0,-11854000.0,766980000.0,215814000.0,206574000.0,,315000.0,2231244000.0,24266000.0,,1011380000.0,1219864000.0,816345000.0,574902000.0,,,
ECOL,2019-09-30,23162000.0,,355408000.0,160612000.0,-109197000.0,,197700000.0,291277000.0,-13435000.0,,97198000.0,21074000.0,8108000.0,-14207000.0,219181000.0,146868000.0,214013000.0,,221000.0,1000149000.0,14749000.0,,385967000.0,614182000.0,185940000.0,275983000.0,,,
ECOL,2019-06-30,21733000.0,,335217000.0,156698000.0,-108573000.0,,186326000.0,283195000.0,-12290000.0,,89566000.0,17690000.0,6563000.0,-13125000.0,210466000.0,145052000.0,204916000.0,,221000.0,961416000.0,15216000.0,,376759000.0,584657000.0,184747000.0,274866000.0,,,
ALTG,2020-03-31,,,,,95600000.0,,,,,,,,,,,,,,,,,,128800000.0,,,,,,
ALTG,2019-12-31,,,,,-34800000.0,,,,,,,,,,,,,,,,,,-23200000.0,,,,,,
ALTG,2019-03-31,,,,,4500000.0,,,,,,,,,,,,,,,,,,12200000.0,,,,,,
ALTG,2018-12-31,,,,,4500000.0,,,,,,,,,,,,,,,,,,12200000.0,,,,,,
BCSF,2020-03-31,3089000.0,,1654900000.0,28156000.0,892777000.0,2484533000.0,115917000.0,,,,56664000.0,55760000.0,3891000.0,,,,-145618000.0,32001000.0,52000.0,2604341000.0,21649000.0,3891000.0,892777000.0,1711564000.0,1038343000.0,,,,
BCSF,2019-12-31,2448000.0,,1574635000.0,45437000.0,1018400000.0,2527055000.0,115317000.0,,,,52519000.0,37341000.0,3182000.0,,,,-19995000.0,32539000.0,52000.0,2645554000.0,22759000.0,3182000.0,1018400000.0,1627154000.0,1038343000.0,,,,
BCSF,2019-09-30,6476000.0,,1657578000.0,47707000.0,1018225000.0,2506734000.0,215110000.0,,,,49928000.0,71629000.0,5618000.0,,,,-19404000.0,95774000.0,52000.0,2727462000.0,21176000.0,3471000.0,1018225000.0,1709237000.0,1037577000.0,,,,
BCSF,2019-06-30,18710000.0,,1505096000.0,25837000.0,1021202000.0,2427415000.0,157055000.0,,,,61635000.0,100957000.0,5352000.0,,,,-16427000.0,30261000.0,52000.0,2589822000.0,21176000.0,3868000.0,1021202000.0,1568620000.0,1037577000.0,,,,
CASI,2020-03-31,5452000.0,2009000.0,,,54073000.0,14038000.0,59796000.0,9081000.0,-3554000.0,,7541000.0,53885000.0,281000.0,-11588000.0,,,-532032000.0,,1010000.0,99485000.0,,,70362000.0,8245000.0,612972000.0,16289000.0,610000.0,,20878000.0
CASI,2019-12-31,5113000.0,4542000.0,,,56100000.0,14038000.0,61501000.0,9693000.0,-2728000.0,,7947000.0,53621000.0,504000.0,-10762000.0,,,-523908000.0,,979000.0,102631000.0,,,72995000.0,8966000.0,606686000.0,16895000.0,625000.0,,20670000.0
CASI,2019-09-30,4827000.0,2565000.0,,,63103000.0,14038000.0,73362000.0,3735000.0,-3863000.0,,6948000.0,63241000.0,667000.0,-11897000.0,,,-512074000.0,,964000.0,109070000.0,,,80371000.0,8240000.0,603378000.0,17268000.0,557000.0,,20459000.0
CASI,2019-06-30,2321499.0,672697.0,,,70845939.0,13897760.0,80609312.0,4051770.0,-2027024.0,,6182532.0,70251858.0,339724.0,-10061268.0,,,-502428077.0,,957965.0,117090260.0,,,89037633.0,7815793.0,600569013.0,18191694.0,716658.0,,20236834.0
CNST,2020-03-31,3558000.0,,29681000.0,,315526000.0,,361666000.0,10970000.0,-90000.0,,19285000.0,190464000.0,425000.0,-90000.0,,553000.0,-344831000.0,,4000.0,373061000.0,423000.0,,315526000.0,57535000.0,660443000.0,,168385000.0,,
CNST,2019-12-31,7278000.0,,29642000.0,,337584000.0,,386989000.0,11716000.0,-6000.0,,22755000.0,334332000.0,425000.0,-6000.0,,390000.0,-319387000.0,,4000.0,399130000.0,497000.0,,337584000.0,61546000.0,656973000.0,,49602000.0,,
CNST,2019-09-30,4983000.0,,29603000.0,,48152000.0,,92210000.0,12521000.0,1000.0,,17754000.0,78977000.0,486000.0,1000.0,,227000.0,-295179000.0,,3000.0,105217000.0,414000.0,,48152000.0,57065000.0,343327000.0,,10089000.0,,
CNST,2019-06-30,6387000.0,,19568000.0,,67184000.0,,100666000.0,13162000.0,11000.0,,17201000.0,55043000.0,425000.0,11000.0,,115000.0,-274030000.0,,3000.0,114253000.0,334000.0,,67184000.0,47069000.0,341200000.0,,43057000.0,,
ACTT,2020-03-31,,,,,5000003.0,,686864.0,,,,412174.0,583196.0,305075224.0,,,300552046.0,4111404.0,,905.0,306028728.0,,,5000003.0,301028725.0,887694.0,,,,
ACTT,2019-12-31,,,,,5000009.0,,1071545.0,,,,19781.0,1005831.0,304321025.0,,,300372780.0,3932144.0,,900.0,305392570.0,,,5000009.0,300392561.0,1066965.0,,,,
ACTT,2019-09-30,,,,,5000001.0,,1229003.0,,,,15000.0,1164663.0,303002563.0,,,299216565.0,2775921.0,,899.0,304231566.0,,,5000001.0,299231565.0,2223181.0,,,,
ACTT,2019-06-30,,,,,5000001.0,,1358912.0,,,,13938.0,1285381.0,301377783.0,,,297722756.0,1282112.0,,899.0,302736695.0,,,5000001.0,297736694.0,3716990.0,,,,
FLEX,2020-03-31,5108251000.0,3785073000.0,2689109000.0,2718426000.0,1504182000.0,,9086270000.0,2821061000.0,-214667000.0,,7211085000.0,1922686000.0,327215000.0,-602882000.0,1064553000.0,412303000.0,-2902410000.0,660085000.0,6336445000.0,13689617000.0,1463973000.0,,2831153000.0,10858464000.0,,262418000.0,,149130000.0,
FLEX,2019-12-31,5431310000.0,3684173000.0,2701112000.0,3258856000.0,1549572000.0,,9360707000.0,2821040000.0,-166525000.0,,7550951000.0,1789164000.0,603930000.0,-554740000.0,1069812000.0,444035000.0,-2950669000.0,628514000.0,6404721000.0,14135417000.0,1517084000.0,,2899312000.0,11236105000.0,,279928000.0,,88869000.0,
FLEX,2019-09-27,5227495000.0,3721237000.0,2957878000.0,2977486000.0,1451332000.0,,9492523000.0,2805919000.0,-189764000.0,,7558020000.0,1815513000.0,623582000.0,-577979000.0,1062450000.0,442708000.0,-3062057000.0,978287000.0,6445997000.0,14276653000.0,1795663000.0,,2805961000.0,11470692000.0,,292179000.0,,32450000.0,
FLEX,2019-06-28,5193043000.0,3745700000.0,2961794000.0,3145898000.0,1609868000.0,,9386513000.0,2966140000.0,-152234000.0,,7437515000.0,1920451000.0,684498000.0,-540449000.0,1077231000.0,472900000.0,-2945117000.0,574464000.0,6487381000.0,14429098000.0,1455923000.0,,3001815000.0,11427283000.0,,314716000.0,,275937000.0,
INBK,2020-03-31,3178506000.0,2179000.0,584516000.0,,300440000.0,700663000.0,535024000.0,18883000.0,-19866000.0,,3277939000.0,351268000.0,2906474000.0,-19866000.0,4687000.0,,105100000.0,179513000.0,219893000.0,4168146000.0,,,305127000.0,3863019000.0,,,,,
INBK,2019-12-31,3153963000.0,2140000.0,584438000.0,,300226000.0,628380000.0,471196000.0,14630000.0,-14191000.0,,3209130000.0,325661000.0,2978709000.0,-14191000.0,4687000.0,,99681000.0,142485000.0,219423000.0,4100083000.0,,,304913000.0,3795170000.0,,,,,
INBK,2019-09-30,3148242000.0,2714000.0,584360000.0,,290453000.0,617199000.0,562740000.0,14512000.0,-17055000.0,,3214426000.0,416402000.0,2896353000.0,-17055000.0,4687000.0,,93182000.0,142140000.0,219013000.0,4095491000.0,,,295140000.0,3800351000.0,,,,,
INBK,2019-06-30,3006263000.0,2655000.0,584281000.0,,291433000.0,583810000.0,478220000.0,14405000.0,-15578000.0,,3076685000.0,348298000.0,2877707000.0,-15578000.0,4687000.0,,87454000.0,126058000.0,224244000.0,3958829000.0,,,296120000.0,3662709000.0,,,,,
RBNC,2020-03-31,1722448000.0,,83019000.0,,173463000.0,256928000.0,125673000.0,39082000.0,-1015000.0,5426000.0,1841452000.0,48032000.0,1694896000.0,-1015000.0,50723000.0,6884000.0,39150000.0,77641000.0,12014000.0,2177788000.0,9000.0,,234672000.0,1943116000.0,184523000.0,10486000.0,,,
RBNC,2019-12-31,1583789000.0,,74620000.0,,172841000.0,265818000.0,96379000.0,21376000.0,5069000.0,3933000.0,1595595000.0,51042000.0,1463982000.0,5069000.0,43642000.0,4499000.0,40472000.0,44587000.0,11206000.0,1898467000.0,76000.0,,223753000.0,1674714000.0,167006000.0,7270000.0,,,
RBNC,2019-09-30,1610633000.0,,15593000.0,,168503000.0,297310000.0,77508000.0,21390000.0,5606000.0,456000.0,1613255000.0,51320000.0,1405130000.0,5606000.0,43642000.0,3987000.0,36339000.0,24245000.0,11195000.0,1852487000.0,1012000.0,,219652000.0,1632835000.0,166512000.0,7507000.0,,,
RBNC,2019-06-30,1550280000.0,,15763000.0,,162556000.0,290373000.0,56663000.0,21632000.0,3145000.0,3133000.0,1562831000.0,35997000.0,1374193000.0,3145000.0,43642000.0,1711000.0,33349000.0,18817000.0,11197000.0,1794248000.0,1008000.0,,213943000.0,1580305000.0,166252000.0,7745000.0,,,
AEY,2020-03-31,4375148.0,5406181.0,,7989404.0,12082001.0,,18943767.0,7957822.0,-3722126.0,,12279545.0,4156068.0,4571190.0,-4722140.0,57554.0,14530.0,18336324.0,268027.0,109720.0,33114682.0,260420.0,,13723904.0,19390778.0,,1584349.0,,,
AEY,2019-12-31,4188259.0,8161656.0,,8893372.0,17126602.0,,18687228.0,6857602.0,-4363213.0,,9060646.0,608105.0,4595838.0,-5363227.0,4877739.0,30199.0,32997405.0,373277.0,108620.0,40756864.0,290977.0,,27742798.0,13014066.0,,5738457.0,,,
AEY,2019-09-30,4730537.0,7625573.0,,8939298.0,18565863.0,,18965147.0,1831105.0,-4377103.0,,7203793.0,1242143.0,5151355.0,-5377117.0,4877739.0,160951.0,34715097.0,614371.0,108620.0,36828344.0,755345.0,,29446600.0,7381744.0,,6002998.0,,,
AEY,2019-06-30,6856372.0,9094002.0,,10081348.0,19853838.0,,23074479.0,1796746.0,-4419954.0,,9999559.0,2672640.0,5185854.0,-5419968.0,4836472.0,203682.0,36277531.0,432497.0,108620.0,41169424.0,748850.0,,30966183.0,10203241.0,,6275873.0,,,
EXPO,2020-04-03,14038000.0,,,127212000.0,314890000.0,,293396000.0,82340000.0,-3265000.0,35151000.0,77099000.0,105594000.0,99320000.0,-329604000.0,8607000.0,66823000.0,395646000.0,5489000.0,66000.0,483663000.0,11684000.0,,323497000.0,160166000.0,257389000.0,,46449000.0,,
EXPO,2020-01-03,4644000.0,,,120138000.0,341644000.0,,364044000.0,84590000.0,-1760000.0,36821000.0,123960000.0,176436000.0,106170000.0,-279418000.0,8607000.0,71042000.0,384668000.0,7534000.0,66000.0,563411000.0,12710000.0,,350251000.0,213160000.0,244935000.0,,55165000.0,,
EXPO,2019-09-27,16526000.0,,,128333000.0,348672000.0,,351532000.0,83033000.0,-3137000.0,35639000.0,101034000.0,132843000.0,101319000.0,-259576000.0,8607000.0,67601000.0,374033000.0,5924000.0,66000.0,544491000.0,8900000.0,,357279000.0,187212000.0,242756000.0,,77125000.0,,
EXPO,2019-06-28,19678000.0,,,129735000.0,335245000.0,,334661000.0,78841000.0,-2574000.0,34099000.0,92884000.0,104452000.0,98532000.0,-260103000.0,8607000.0,66237000.0,362959000.0,5901000.0,66000.0,520641000.0,8550000.0,,343852000.0,176789000.0,240930000.0,,90022000.0,,
MDLY,2020-03-31,2230000.0,,118573000.0,11117000.0,-9035000.0,10605000.0,21476000.0,8508000.0,,210000.0,24358000.0,6599000.0,562000.0,,,16347000.0,-24235000.0,1975000.0,63000.0,41151000.0,2682000.0,,-9035000.0,164865000.0,15137000.0,,,10000000.0,-114679000.0
MDLY,2019-12-31,1829000.0,,118382000.0,10964000.0,-9119000.0,13287000.0,25519000.0,9128000.0,,185000.0,26707000.0,10558000.0,862000.0,,,17119000.0,-22960000.0,1975000.0,62000.0,48796000.0,2927000.0,,-9119000.0,167629000.0,13779000.0,,,10000000.0,-109714000.0
MDLY,2019-09-30,1989000.0,,118190000.0,11699000.0,-7988000.0,34331000.0,26594000.0,9646000.0,,4292000.0,21755000.0,11125000.0,4851000.0,,,17351000.0,-20290000.0,1975000.0,60000.0,75422000.0,1184000.0,,-7988000.0,166068000.0,12242000.0,,,10000000.0,-82658000.0
MDLY,2019-06-30,1912000.0,,117999000.0,12302000.0,-9319000.0,33575000.0,27194000.0,10235000.0,,3400000.0,20289000.0,10211000.0,4585000.0,,,18048000.0,-19812000.0,1975000.0,59000.0,75589000.0,1146000.0,,-9319000.0,165603000.0,10434000.0,,,10000000.0,-80695000.0
CTLT,2020-03-31,276200000.0,320300000.0,2802000000.0,734300000.0,-1168900000.0,,1746100000.0,1860200000.0,-393600000.0,45100000.0,917100000.0,608400000.0,116700000.0,-393600000.0,2449300000.0,367800000.0,-681200000.0,50000000.0,1500000.0,7079600000.0,164000000.0,,2187700000.0,4285300000.0,3261000000.0,907300000.0,,259600000.0,
CTLT,2019-12-31,243400000.0,258300000.0,2661600000.0,705800000.0,-1377600000.0,,1300500000.0,1698000000.0,-350600000.0,35100000.0,658100000.0,188900000.0,103100000.0,-350600000.0,2207800000.0,322000000.0,-694000000.0,108900000.0,1500000.0,6195300000.0,175100000.0,,1716100000.0,3872600000.0,2759200000.0,885900000.0,,60600000.0,
CTLT,2019-09-30,214000000.0,259100000.0,2701400000.0,664000000.0,-1449500000.0,,1266800000.0,1626800000.0,-376000000.0,34100000.0,615800000.0,243400000.0,127100000.0,-376000000.0,2195900000.0,332500000.0,-731400000.0,59200000.0,1500000.0,6119500000.0,177500000.0,,1649300000.0,3863600000.0,2755200000.0,902900000.0,,64800000.0,
CTLT,2019-06-30,255800000.0,265300000.0,2720800000.0,716400000.0,-1470100000.0,,1395800000.0,1536700000.0,-353900000.0,38600000.0,670700000.0,345400000.0,99800000.0,-353900000.0,2220900000.0,342300000.0,-723400000.0,50000000.0,1500000.0,6184000000.0,171900000.0,,1681600000.0,3895800000.0,2757400000.0,930800000.0,,71200000.0,
GEN,2020-03-31,195356000.0,,1355148000.0,553520000.0,-899282000.0,,773781000.0,3241061000.0,1243000.0,4391000.0,977694000.0,23502000.0,302361000.0,1243000.0,85642000.0,526598000.0,-976788000.0,122985000.0,165000.0,4488981000.0,728000.0,,-727504000.0,5531116000.0,247876000.0,86136000.0,,106088000.0,-314631000.0
GEN,2019-12-31,238384000.0,,1450994000.0,567636000.0,-934023000.0,,828847000.0,3398707000.0,602000.0,3772000.0,1071170000.0,12097000.0,261498000.0,602000.0,85642000.0,483403000.0,-1010296000.0,140206000.0,165000.0,4662140000.0,12468000.0,,-760935000.0,5744705000.0,248594000.0,87446000.0,,162426000.0,-321630000.0
GEN,2019-09-30,254443000.0,,1420952000.0,545259000.0,-924783000.0,,784268000.0,3411817000.0,610000.0,5617000.0,1027239000.0,34837000.0,302341000.0,610000.0,85642000.0,554007000.0,-998900000.0,122511000.0,165000.0,4674147000.0,1020000.0,,-749062000.0,5739370000.0,249063000.0,90079000.0,,121745000.0,-316161000.0
GEN,2019-06-30,230474000.0,,1142079000.0,558907000.0,-974043000.0,,746628000.0,3390700000.0,541000.0,5482000.0,964059000.0,11857000.0,327213000.0,541000.0,85642000.0,579435000.0,-1044997000.0,108826000.0,165000.0,4642580000.0,1257000.0,,-796004000.0,5775559000.0,248287000.0,92397000.0,,108639000.0,-336975000.0
BRID,2020-04-17,6827000.0,23360000.0,26850000.0,25845000.0,68770000.0,,67334000.0,63056000.0,-23380000.0,4047000.0,24656000.0,13703000.0,13827000.0,-23380000.0,,23616000.0,74718000.0,,9134000.0,144217000.0,3253000.0,,68770000.0,75447000.0,8298000.0,,,4350000.0,
BRID,2020-01-24,7136000.0,26348000.0,14703000.0,24106000.0,68343000.0,,53482000.0,59385000.0,-23380000.0,4047000.0,22835000.0,1246000.0,16745000.0,-23380000.0,,23388000.0,74291000.0,,9134000.0,129612000.0,3410000.0,,68343000.0,61269000.0,8298000.0,,,2476000.0,
BRID,2019-11-01,7993000.0,26367000.0,11804000.0,21875000.0,66484000.0,,52768000.0,54346000.0,-23380000.0,4047000.0,19940000.0,3478000.0,16342000.0,-23380000.0,,24868000.0,72432000.0,,9134000.0,123456000.0,100000.0,,66484000.0,56972000.0,8298000.0,,,1943000.0,
BRID,2019-07-12,7767000.0,24043000.0,12460000.0,21831000.0,70881000.0,,54236000.0,49644000.0,-17700000.0,4010000.0,20888000.0,7817000.0,16354000.0,-17700000.0,,16005000.0,71149000.0,,9134000.0,120234000.0,6472000.0,,70881000.0,49353000.0,8298000.0,,,1918000.0,
VSLR,2020-03-31,52355000.0,14383000.0,1627754000.0,25952000.0,132901000.0,,205250000.0,1844013000.0,-39621000.0,,212655000.0,131077000.0,806634000.0,-39621000.0,,632044000.0,-422546000.0,,1247000.0,2858665000.0,43727000.0,601914000.0,135669000.0,2529653000.0,596589000.0,2768000.0,,24396000.0,193343000.0
VSLR,2019-12-31,59007000.0,20576000.0,1511326000.0,32514000.0,187771000.0,,252075000.0,1778089000.0,-20436000.0,,241342000.0,166048000.0,763279000.0,-20436000.0,,607958000.0,-381961000.0,,1231000.0,2799390000.0,63748000.0,555151000.0,190473000.0,2406790000.0,591639000.0,2702000.0,,16405000.0,202127000.0
VSLR,2019-09-30,48118000.0,13727000.0,1318169000.0,27203000.0,213462000.0,,333578000.0,1719064000.0,-24388000.0,,351076000.0,260753000.0,641554000.0,-24388000.0,,562195000.0,-348430000.0,,1221000.0,2695654000.0,54337000.0,494288000.0,214920000.0,2275632000.0,586517000.0,1458000.0,,144532000.0,205102000.0
VSLR,2019-06-30,40175000.0,13071000.0,1211630000.0,28186000.0,229447000.0,,270991000.0,1659787000.0,-18988000.0,,303741000.0,198951000.0,579348000.0,-18988000.0,,511888000.0,-334595000.0,,1216000.0,2510650000.0,40132000.0,442696000.0,229971000.0,2071364000.0,582338000.0,524000.0,,144243000.0,209315000.0
APA,2020-03-31,528000000.0,452000000.0,8299000000.0,838000000.0,-1246000000.0,1337000000.0,1908000000.0,9586000000.0,15000000.0,,2025000000.0,428000000.0,560000000.0,-3174000000.0,,2685000000.0,-10081000000.0,136000000.0,262000000.0,13391000000.0,203000000.0,560000000.0,-1246000000.0,13046000000.0,11747000000.0,,,,1591000000.0
APA,2019-12-31,695000000.0,502000000.0,8518000000.0,1062000000.0,3255000000.0,1258000000.0,1961000000.0,14158000000.0,16000000.0,,1855000000.0,247000000.0,730000000.0,-3174000000.0,,2377000000.0,-5601000000.0,94000000.0,261000000.0,18107000000.0,154000000.0,694000000.0,3255000000.0,12984000000.0,11769000000.0,,,,1765000000.0
APA,2019-09-30,661000000.0,475000000.0,8355000000.0,1070000000.0,6301000000.0,1095000000.0,1971000000.0,17655000000.0,3000000.0,,1921000000.0,163000000.0,684000000.0,-3187000000.0,,2434000000.0,-2625000000.0,181000000.0,261000000.0,21405000000.0,240000000.0,684000000.0,6301000000.0,12900000000.0,11852000000.0,,,,2106000000.0
APA,2019-06-30,644000000.0,453000000.0,8119000000.0,1098000000.0,6551000000.0,527000000.0,2791000000.0,17756000000.0,4000000.0,,2262000000.0,549000000.0,732000000.0,-3186000000.0,,2444000000.0,-2455000000.0,606000000.0,261000000.0,21806000000.0,372000000.0,732000000.0,6551000000.0,13037000000.0,11931000000.0,,,,2124000000.0
CGBD,2020-03-31,,,1262960000.0,32411000.0,798534000.0,2024277000.0,98523000.0,,-1633000.0,,65332000.0,65525000.0,4026000.0,-1633000.0,,,-293646000.0,,563000.0,2126826000.0,20824000.0,4026000.0,798534000.0,1328292000.0,1093250000.0,,,,
CGBD,2019-12-31,,,1177832000.0,22469000.0,956471000.0,2123964000.0,59537000.0,,-1633000.0,,53230000.0,36751000.0,4032000.0,-1633000.0,,,-151712000.0,,578000.0,2187533000.0,31760000.0,4032000.0,956471000.0,1231062000.0,1109238000.0,,,,
CGBD,2019-09-30,,,1202739000.0,24237000.0,978601000.0,2126688000.0,94615000.0,,-1633000.0,,44508000.0,70281000.0,4687000.0,-1633000.0,,,-147201000.0,,590000.0,2225990000.0,21825000.0,4687000.0,978601000.0,1247389000.0,1126845000.0,,,,
CGBD,2019-06-30,,,1095563000.0,29806000.0,1026592000.0,2075614000.0,92273000.0,,-1633000.0,,50373000.0,62324000.0,4869000.0,-1633000.0,,,-116377000.0,,602000.0,2172756000.0,27082000.0,4869000.0,1026592000.0,1146164000.0,1144000000.0,,,,
SNR,2020-03-31,10718000.0,,1600606000.0,6276000.0,216924000.0,,150692000.0,1738422000.0,-14454000.0,,27885000.0,135103000.0,16559000.0,-14454000.0,,18236000.0,-666424000.0,9313000.0,829000.0,1910988000.0,,,222239000.0,1648249000.0,902288000.0,5315000.0,,,
SNR,2019-12-31,17554000.0,,1596528000.0,6250000.0,230991000.0,,415650000.0,1753124000.0,-5736000.0,,303945000.0,39614000.0,20531000.0,-5736000.0,,15884000.0,-660588000.0,369786000.0,830000.0,2194709000.0,,,236395000.0,1917808000.0,901889000.0,5404000.0,,,
SNR,2019-09-30,13709000.0,,1843370000.0,8071000.0,245511000.0,,53238000.0,2117822000.0,-7267000.0,,41733000.0,35399000.0,27317000.0,-7267000.0,,25145000.0,-642990000.0,9746000.0,830000.0,2203871000.0,,,251005000.0,1912360000.0,900432000.0,5494000.0,,,
SNR,2019-06-30,14897000.0,,1871991000.0,8228000.0,228292000.0,,52271000.0,2130489000.0,-6264000.0,,44416000.0,35398000.0,26574000.0,-6264000.0,,21747000.0,-660078000.0,8609000.0,831000.0,2214917000.0,,,233875000.0,1940542000.0,899386000.0,5583000.0,,,
KPTI,2020-03-31,1694000.0,,111769000.0,,166147000.0,,370920000.0,13134000.0,-420000.0,,49699000.0,202247000.0,714000.0,-420000.0,,75780000.0,-926269000.0,,7000.0,416141000.0,2511000.0,,166147000.0,249994000.0,1092829000.0,,149884000.0,,
KPTI,2019-12-31,985000.0,,109857000.0,,49774000.0,,278570000.0,13663000.0,-37000.0,,46350000.0,128858000.0,714000.0,-37000.0,,75780000.0,-873338000.0,,7000.0,294963000.0,2841000.0,,49774000.0,245189000.0,923142000.0,,133098000.0,,
KPTI,2019-09-30,3068000.0,,107962000.0,,59870000.0,,280867000.0,14144000.0,-30000.0,,39202000.0,168004000.0,712000.0,-30000.0,,77068000.0,-824691000.0,,6000.0,297745000.0,2130000.0,,59870000.0,237875000.0,884585000.0,,99525000.0,,
KPTI,2019-06-30,1113000.0,,106157000.0,,82469000.0,,222830000.0,14555000.0,61000.0,,32174000.0,75545000.0,715000.0,61000.0,,3245000.0,-783324000.0,,6000.0,238100000.0,1740000.0,,82469000.0,155631000.0,865726000.0,,141614000.0,,
EXR,2020-03-31,116069000.0,,5239783000.0,,2398119000.0,342404000.0,97930000.0,7949302000.0,-113840000.0,,161781000.0,93297000.0,159850000.0,-113840000.0,,103118000.0,-362264000.0,4633000.0,1290000.0,8549486000.0,45712000.0,,2398119000.0,5774856000.0,2872933000.0,,,,376511000.0
